41256;41300;Theillay;;41
55429;55160;Riaville;;55
14421;14100;Mesnil-Guillaume;Le;14
88498;88200;Vecoux;;88
14284;14700;Fourneaux-le-Val;;14
39375;39270;Moutonne;;39
58239;58270;Saint-Firmin;;58
74020;74200;Armoy;;74
51112;51500;Chamery;;51
10397;10140;Vauchonvilliers;;10
38457;38870;Saint-Siméon-de-Bressieux;;38
22183;22210;Plémet;;22
11396;11160;Trausse;;11
84149;84150;Violès;;84
18095;18350;Flavigny;;18
54061;54450;Bénaménil;;54
70524;70170;Vauchoux;;70
74299;74290;Veyrier-du-Lac;;74
2751;2860;Trucy;;2
62597;62121;Moyenneville;;62
51460;51210;Rieux;;51
65078;65710;Beaudéan;;65
62813;62130;Thieuloye;La;62
69165;69430;Régnié-Durette;;69
50300;50520;Mesnil-Adelée;Le;50
25634;25300;Vuillecin;;25
31454;31370;Rieumes;;31
42058;42560;Chazelles-sur-Lavieu;;42
60276;60420;Godenvillers;;60
27663;27110;Troncq;Le;27
10286;10500;Petit-Mesnil;;10
22002;22400;Andel;;22
27654;27370;Tourville-la-Campagne;;27
47280;47140;Saint-Sylvestre-sur-Lot;;47
2A066;20164;Cargiaca;;2A
1209;1200;Léaz;;1
86048;86380;Chabournay;;86
41296;41600;Vouzon;;41
62056;62164;Audresselles;;62
70267;70500;Gevigney-et-Mercey;;70
19160;19170;Pérols-sur-Vézère;;19
16008;16140;Ambérac;;16
29130;29280;Locmaria-Plouzané;;29
30312;30150;Sauveterre;;30
38250;38890;Montcarra;;38
95387;95810;Menouville;;95
88208;88410;Godoncourt;;88
11040;11200;Bizanet;;11
62429;62142;Henneveux;;62
80109;80150;Boisle;Le;80
69246;69620;Theizé;;69
62246;62310;Coupelle-Neuve;;62
16412;16560;Villejoubert;;16
58271;58190;Saizy;;58
1386;1150;Saint-Sorlin-en-Bugey;;1
77100;77820;Châtelet-en-Brie;Le;77
34075;34210;Cesseras;;34
32262;32600;Monbrun;;32
40113;40180;Goos;;40
32176;32700;Lagarde;;32
7261;7800;Saint-Laurent-du-Pape;;7
52274;52120;Latrecey-Ormoy-sur-Aube;;52
17071;17160;Brousse;La;17
79300;79100;Sainte-Verge;;79
2152;2220;Cerseuil;;2
52216;52160;Germaines;;52
15085;15130;Labrousse;;15
17417;17130;Salignac-de-Mirambeau;;17
21233;21270;Drambon;;21
64398;64460;Montaner;;64
71578;71270;Villeneuve;La;71
87035;87400;Champnétery;;87
78050;78490;Bazoches-sur-Guyonne;;78
71252;71240;Lalheue;;71
95253;95450;Frémainville;;95
31422;31220;Plagne;;31
3022;3330;Bellenaves;;3
32319;32160;Plaisance;;32
51272;51330;Givry-en-Argonne;;51
21407;21220;Messanges;;21
53030;53170;Bignon-du-Maine;Le;53
49300;49120;Saint-Lézin;;49
4133;4170;Moriez;;4
58130;58420;Grenois;;58
55508;55600;Thonne-la-Long;;55
65453;65370;Troubat;;65
55207;55000;Géry;;55
10265;10420;Noës-près-Troyes;Les;10
73019;73220;Argentine;;73
21218;21380;Curtil-Saint-Seine;;21
11016;11220;Arquettes-en-Val;;11
33252;33370;Loupes;;33
54106;54370;Bures;;54
51181;51140;Courcelles-Sapicourt;;51
28262;28220;Montigny-le-Gannelon;;28
60362;60640;Libermont;;60
51094;51300;Brusson;;51
69157;69490;Pontcharra-sur-Turdine;;69
45308;45400;Semoy;;45
28175;28400;Gaudaine;La;28
87118;87510;Peyrilhac;;87
17136;17220;Croix-Chapeau;;17
77431;77140;Saint-Pierre-lès-Nemours;;77
47186;47130;Montesquieu;;47
3004;3120;Andelaroche;;3
71573;71110;Versaugues;;71
36223;36310;Tilly;;36
26319;26750;Saint-Michel-sur-Savasse;;26
35266;35230;Saint-Erblon;;35
60135;60730;Cauvigny;;60
69039;69620;Chamelet;;69
83127;83870;Signes;;83
70095;70160;Breurey-lès-Faverney;;70
46114;46250;Frayssinet-le-Gélat;;46
64228;64120;Gabat;;64
65378;65190;Ricaud;;65
86150;86170;Massognes;;86
38440;38870;Saint-Pierre-de-Bressieux;;38
81289;81580;Soual;;81
71319;71440;Montret;;71
6089;6650;Opio;;6
19115;19500;Ligneyrac;;19
22141;22450;Mantallot;;22
32209;32400;Lelin-Lapujolle;;32
74202;74330;Nonglard;;74
39261;39320;Graye-et-Charnay;;39
57088;57660;Bistroff;;57
24181;24240;Flaugeac;;24
57757;57970;Yutz;;57
29262;29400;Saint-Sauveur;;29
16089;16100;Châteaubernard;;16
80182;80410;Cayeux-sur-Mer;;80
11235;11580;Missègre;;11
21456;21500;Nogent-lès-Montbard;;21
66220;66340;Valcebollère;;66
55031;55170;Baudonvilliers;;55
71534;71330;Tartre;Le;71
14643;14490;Saint-Paul-du-Vernay;;14
97309;97354;Remire-Montjoly;;97
97608;97610;Labattoir;;97
97234;97222;Bellefontaine;;97
97605;97670;Ouangani;;97
97204;97221;Carbet;Le;97
97609;97625;Kani-Kéli;;97
63058;63350;Bulhon;;63
14582;14100;Saint-Germain-de-Livet;;14
27227;27350;Étréville;;27
38417;38660;Sainte-Marie-d'Alloix;;38
47295;47150;Savignac-sur-Leyze;;47
8342;8140;Pouru-aux-Bois;;8
66091;66230;Lamanère;;66
57253;57815;Gondrexange;;57
49101;49150;Clefs-Val d'Anjou;;49
13010;13570;Barbentane;;13
2523;2220;Mont-Saint-Martin;;2
29198;29260;Plouider;;29
45110;45300;Courcelles;;45
33483;33450;Saint-Sulpice-et-Cameyrac;;33
72347;72430;Tassé;;72
41197;41170;Saint-Agil;;41
85219;85390;Saint-Germain-l'Aiguiller;;85
67008;67120;Altorf;;67
21269;21130;Flammerans;;21
39470;39220;Rousses;Les;39
52199;52300;Ferrière-et-Lafolie;;52
51387;51530;Moslins;;51
77463;77810;Thomery;;77
87043;87460;Cheissoux;;87
14468;14490;Noron-la-Poterie;;14
45035;45340;Boiscommun;;45
31160;31700;Daux;;31
26131;26160;Eyzahut;;26
33167;33270;Floirac;;33
60574;60370;Saint-Félix;;60
67266;67150;Limersheim;;67
86163;86360;Montamisé;;86
4195;4400;Saint-Pons;;4
41208;41190;Saint-Étienne-des-Guérets;;41
21121;21540;Bussy-la-Pesle;;21
64193;64350;Corbère-Abères;;64
51212;51320;Dommartin-Lettrée;;51
28336;28120;Saint-Éman;;28
44223;44140;Geneston;;44
87191;87620;Séreilhac;;87
45335;45510;Vienne-en-Val;;45
51502;51240;Saint-Martin-aux-Champs;;51
81185;81630;Montvalen;;81
11440;11220;Villetritouls;;11
21035;21250;Auvillars-sur-Saône;;21
72374;72600;Villaines-la-Carelle;;72
24373;24500;Saint-Aubin-de-Cadelech;;24
32104;32300;Clermont-Pouyguillès;;32
63144;63850;Égliseneuve-d'Entraigues;;63
35063;35140;Chapelle-Saint-Aubert;La;35
86116;86600;Jazeneuil;;86
4151;4300;Pierrerue;;4
28249;28130;Mévoisins;;28
17220;17800;Marignac;;17
64093;64130;Barcus;;64
57251;57420;Goin;;57
26335;26770;Salles-sous-Bois;;26
43183;43230;Sainte-Eugénie-de-Villeneuve;;43
76301;76630;Glicourt;;76
88317;88210;Moussey;;88
7009;7340;Andance;;7
70284;70800;Hautevelle;;70
35343;35320;Tresboeuf;;35
6114;6730;Saint-André-de-la-Roche;;6
8134;8130;Coulommes-et-Marqueny;;8
21221;21360;Cussy-la-Colonne;;21
11191;11330;Laroque-de-Fa;;11
72380;72170;Vivoin;;72
53265;53270;Torcé-Viviers-en-Charnie;;53
11421;11200;Villedaigne;;11
89362;89270;Saint-Moré;;89
17405;17150;Saint-Sorlin-de-Conac;;17
21054;21200;Beaune;;21
28122;28360;Dammarie;;28
54320;54700;Loisy;;54
31490;31790;Saint-Jory;;31
29166;29550;Ploéven;;29
25465;25110;Pont-les-Moulins;;25
89337;89530;Saint-Bris-le-Vineux;;89
82158;82340;Saint-Cirice;;82
24359;24500;Sadillac;;24
35170;35450;Mecé;;35
28241;28220;Mée;Le;28
50058;50560;Blainville-sur-Mer;;50
39287;39240;Lavans-sur-Valouse;;39
55509;55600;Thonne-le-Thil;;55
51658;51330;Vroil;;51
70151;70140;Chevigney;;70
33256;33290;Ludon-Médoc;;33
54458;54450;Repaix;;54
89001;89460;Accolay;;89
55434;55140;Rigny-Saint-Martin;;55
28360;28170;Saint-Sauveur-Marville;;28
2243;2880;Crouy;;2
67146;67860;Friesenheim;;67
80324;80140;Fontaine-le-Sec;;80
78092;78380;Bougival;;78
19037;19450;Chamboulive;;19
45124;45390;Desmonts;;45
71138;71270;Clux;;71
2783;2120;Grand-Verly;;2
30279;30330;Saint-Laurent-la-Vernède;;30
17302;17250;Romegoux;;17
38402;38220;Saint-Jean-de-Vaulx;;38
8297;8090;Montcornet;;8
66164;66600;Rivesaltes;;66
66196;66690;Sorède;;66
65403;65500;Sanous;;65
91573;91280;Saint-Pierre-du-Perray;;91
24221;24340;Rudeau-Ladosse;;24
80046;80270;Avelesges;;80
72177;72210;Maigné;;72
73194;73140;Orelle;;73
78517;78120;Rambouillet;;78
28215;28150;Louville-la-Chenard;;28
36180;36120;Saint-Août;;36
72345;72370;Surfonds;;72
57255;57930;Gosselming;;57
10028;10210;Balnot-la-Grange;;10
23069;23260;Crocq;;23
12053;12260;Capelle-Balaguier;La;12
34270;34430;Saint-Jean-de-Védas;;34
4229;4200;Valbelle;;4
51430;51130;Pierre-Morains;;51
25127;25140;Charquemont;;25
9217;9400;Niaux;;9
31471;31440;Saint-Béat;;31
40114;40990;Gourbera;;40
31126;31480;Caubiac;;31
70541;70300;Velorcey;;70
21194;21700;Corgoloin;;21
76269;76440;Fontaine-en-Bray;;76
61063;61220;Briouze;;61
63261;63500;Orbeil;;63
34118;34820;Guzargues;;34
32309;32420;Pellefigue;;32
50405;50250;Plessis-Lastelle;Le;50
52450;52210;Saint-Loup-sur-Aujon;;52
35153;35111;Lillemer;;35
71220;71160;Gilly-sur-Loire;;71
50225;50410;Guislain;Le;50
31244;31110;Juzet-de-Luchon;;31
57049;57050;Ban-Saint-Martin;Le;57
1085;1240;Chapelle-du-Châtelard;La;1
36184;36400;Saint-Chartier;;36
50060;50800;Bloutière;La;50
70097;70800;Briaucourt;;70
23007;23480;Ars;;23
3207;3470;Pierrefitte-sur-Loire;;3
3160;3260;Marcenat;;3
21434;21210;Montlay-en-Auxois;;21
12033;12340;Bozouls;;12
70552;70110;Villafans;;70
17153;17137;Esnandes;;17
60058;60120;Beauvoir;;60
67103;67330;Dossenheim-sur-Zinsel;;67
33164;33210;Fargues;;33
82040;82240;Cayriech;;82
10126;10200;Dolancourt;;10
2B134;20220;Île-Rousse;L';2B
46016;46600;Baladou;;46
60573;60480;Sainte-Eusoye;;60
22065;22290;Goudelin;;22
50488;50620;Saint-Jean-de-Daye;;50
64408;64330;Mouhous;;64
60081;60510;Bonlier;;60
1198;1800;Joyeux;;1
70378;70000;Navenne;;70
72033;72240;Bernay-en-Champagne;;72
25532;25660;Saône;;25
55484;55270;Septsarges;;55
82013;82500;Beaumont-de-Lomagne;;82
42072;42111;Côte-en-Couzan;La;42
83150;83560;Vinon-sur-Verdon;;83
64362;64120;Luxe-Sumberraute;;64
52316;52300;Mathons;;52
45106;45330;Coudray;;45
62060;62390;Auxi-le-Château;;62
39156;39130;Cogna;;39
72271;72110;Saint-Célerin;;72
51116;51310;Champguyon;;51
38492;38650;Sinard;;38
67522;67290;Weislingen;;67
30277;30200;Saint-Laurent-de-Carnols;;30
61192;61240;Godisson;;61
38343;38480;Romagnieu;;38
51062;51800;Binarville;;51
32130;32450;Faget-Abbatial;;32
61017;61240;Authieux-du-Puits;Les;61
70027;70600;Argillières;;70
74062;74370;Charvonnex;;74
33109;33640;Castres-Gironde;;33
74051;74350;Cercier;;74
10134;10350;Échemines;;10
11322;11540;Roquefort-des-Corbières;;11
38004;38470;Albenc;L';38
68310;68240;Sigolsheim;;68
79219;79210;Priaires;;79
62567;62890;Mentque-Nortbécourt;;62
29045;29460;Dirinon;;29
47178;47150;Monségur;;47
62201;62176;Camiers;;62
59299;59510;Hem;;59
68120;68220;Hagenthal-le-Bas;;68
4179;4200;Saint-Geniez;;4
59254;59234;Fressain;;59
31539;31580;Sédeilhac;;31
32031;32190;Bascous;;32
77316;77250;Moret-sur-Loing;;77
14358;14340;Léaupartie;;14
47225;47310;Roquefort;;47
38226;38710;Mens;;38
79209;79330;Pierrefitte;;79
28095;28120;Chauffours;;28
88184;88600;Fremifontaine;;88
21030;21360;Aubaine;;21
37241;37340;Savigné-sur-Lathan;;37
31572;31810;Venerque;;31
19216;19210;Saint-Julien-le-Vendômois;;19
30160;30350;Maruéjols-lès-Gardon;;30
59595;59141;Thun-Saint-Martin;;59
14743;14430;Victot-Pontfol;;14
2B058;20217;Canari;;2B
53006;53290;Argenton-Notre-Dame;;53
34082;34980;Combaillaux;;34
3007;3420;Arpheuilles-Saint-Priest;;3
88076;88600;Brouvelieures;;88
16068;16260;Cellefrouin;;16
7310;7430;Savas;;7
40145;40270;Larrivière-Saint-Savin;;40
82137;82160;Parisot;;82
24380;24700;Saint-Barthélemy-de-Bellegar;;24
24433;24500;Saint-Julien-d'Eymet;;24
17453;17250;Trizay;;17
53196;53250;Saint-Aignan-de-Couptrain;;53
53186;53360;Quelaines-Saint-Gault;;53
86086;86270;Coussay-les-Bois;;86
21594;21500;Savoisy;;21
15016;15250;Ayrens;;15
21704;21400;Villiers-le-Duc;;21
22127;22740;Lézardrieux;;22
71231;71220;Guiche;La;71
88348;88600;Pierrepont-sur-l'Arentèle;;88
31565;31800;Valentine;;31
89278;89320;Noé;;89
32291;32240;Mormès;;32
10268;10400;Nogent-sur-Seine;;10
12237;12560;Saint-Laurent-d'Olt;;12
55525;55220;Vadelaincourt;;55
18204;18130;Saint-Denis-de-Palin;;18
93059;93380;Pierrefitte-sur-Seine;;93
71362;71570;Pruzilly;;71
68056;68350;Brunstatt;;68
37180;37220;Parçay-sur-Vienne;;37
45171;45620;Isdes;;45
62653;62126;Pernes-lès-Boulogne;;62
80527;80520;Méneslies;;80
8503;8430;Yvernaumont;;8
60509;60700;Pont-Sainte-Maxence;;60
1436;1170;Vesancy;;1
38061;38500;Buisse;La;38
35188;35160;Montfort-sur-Meu;;35
17458;17500;Vanzac;;17
57168;57370;Danne-et-Quatre-Vents;;57
62227;62650;Clenleu;;62
27632;27150;Thil;Le;27
29294;29450;Tréhou;Le;29
80560;80300;Montauban-de-Picardie;;80
37172;37390;Notre-Dame-d'Oé;;37
57537;57540;Petite-Rosselle;;57
52102;52200;Champigny-lès-Langres;;52
87002;87240;Ambazac;;87
76611;76760;Saint-Martin-aux-Arbres;;76
30123;30660;Gallargues-le-Montueux;;30
72331;72160;Sceaux-sur-Huisne;;72
2207;2300;Commenchon;;2
44161;44530;Saint-Gildas-des-Bois;;44
79010;79210;Arçais;;79
88519;88470;Voivre;La;88
79152;79190;Lorigné;;79
62633;62130;OEuf-en-Ternois;;62
25383;25170;Moncley;;25
56192;56500;Remungol;;56
3249;3370;Saint-Palais;;3
2A160;20140;Moca-Croce;;2A
76274;76890;Fontelaye;La;76
39368;39400;Morez;;39
89307;89230;Pontigny;;89
35142;35133;Landéan;;35
62007;62144;Acq;;62
26327;26410;Saint-Roman;;26
21053;21310;Beaumont-sur-Vingeanne;;21
31369;31510;Mont-de-Galié;;31
62664;62111;Pommier;;62
67495;67370;Truchtersheim;;67
7304;7150;Salavas;;7
32229;32120;Mansempuy;;32
49197;49490;Meigné-le-Vicomte;;49
59591;59163;Thivencelle;;59
61311;61190;Normandel;;61
53260;53360;Simplé;;53
71299;71960;Milly-Lamartine;;71
88521;88700;Vomécourt;;88
51199;51480;Cuchery;;51
80328;80510;Fontaine-sur-Somme;;80
89158;89480;Étais-la-Sauvin;;89
8125;8090;Cliron;;8
84065;84360;Lauris;;84
60647;60350;Trosly-Breuil;;60
46288;46100;Saint-Perdoux;;46
80718;80470;Saint-Sauveur;;80
51442;51330;Possesse;;51
13082;13840;Rognes;;13
55488;55000;Silmont;;55
77035;77940;Blennes;;77
44102;44140;Montbert;;44
24008;24270;Angoisse;;24
81270;81700;Saint-Sernin-lès-Lavaur;;81
38138;38460;Crémieu;;38
67310;67600;Mussig;;67
26214;26460;Mornans;;26
76035;76390;Aumale;;76
22247;22450;Pommerit-Jaudy;;22
8042;8160;Balaives-et-Butz;;8
54077;54450;Blâmont;;54
18041;18360;Celette;La;18
56176;56400;Pluneret;;56
15164;15100;Roffiac;;15
50641;50680;Villiers-Fossard;;50
2410;2600;Largny-sur-Automne;;2
27209;27290;Écaquelon;;27
76415;76270;Massy;;76
19234;19270;Saint-Pardoux-l'Ortigier;;19
32100;32800;Cazeneuve;;32
15116;15400;Marchastel;;15
24369;24330;Saint-Antoine-d'Auberoche;;24
10004;10700;Allibaudières;;10
89194;89310;Grimault;;89
55116;55120;Claon;Le;55
42145;42840;Montagny;;42
55546;55600;Verneuil-Grand;;55
78236;78910;Flexanville;;78
38378;38370;Saint-Clair-du-Rhône;;38
76227;76760;Ectot-l'Auber;;76
83087;83860;Nans-les-Pins;;83
11355;11300;Saint-Martin-de-Villereglan;;11
83078;83630;Moissac-Bellevue;;83
13002;13190;Allauch;;13
66057;66820;Corneilla-de-Conflent;;66
80735;80540;Seux;;80
70484;70400;Secenans;;70
68256;68120;Pfastatt;;68
18264;18260;Thou;;18
55291;55500;Ligny-en-Barrois;;55
67476;67770;Stattmatten;;67
72012;72170;Assé-le-Riboul;;72
40020;40500;Aurice;;40
39356;39300;Montigny-sur-l'Ain;;39
53221;53600;Saint-Georges-sur-Erve;;53
42304;42450;Sury-le-Comtal;;42
80187;80310;Chaussée-Tirancourt;La;80
59205;59124;Escaudain;;59
46293;46200;Saint-Sozy;;46
78010;78580;Alluets-le-Roi;Les;78
44099;44520;Moisdon-la-Rivière;;44
43236;43140;Séauve-sur-Semène;La;43
14740;14290;Vespière;La;14
14009;14860;Amfreville;;14
73304;73150;Val-d'Isère;;73
25381;25480;Miserey-Salines;;25
57133;57170;Château-Voué;;57
50218;50400;Granville;;50
40322;40170;Uza;;40
95040;95450;Avernes;;95
64073;64230;Aubin;;64
39131;39150;Chaux-du-Dombief;La;39
58205;58230;Ouroux-en-Morvan;;58
55245;55210;Heudicourt-sous-les-Côtes;;55
30066;30260;Cannes-et-Clairan;;30
45154;45520;Gidy;;45
59145;59147;Chemy;;59
50330;50250;Mobecq;;50
80136;80340;Bray-sur-Somme;;80
69075;69170;Dième;;69
8007;8400;Alleux;Les;8
70496;70500;Tartécourt;;70
27264;27630;Fours-en-Vexin;;27
27369;27480;Lilly;;27
2208;2160;Concevreux;;2
32287;32420;Monties;;32
89470;89160;Villiers-les-Hauts;;89
47119;47420;Houeillès;;47
76478;76590;Notre-Dame-du-Parc;;76
80649;80120;Quend;;80
86058;86210;Chapelle-Moulière;La;86
78090;78410;Bouafle;;78
64185;64490;Cette-Eygun;;64
24216;24410;Jemaye;La;24
2170;2240;Châtillon-sur-Oise;;2
78034;78770;Auteuil;;78
26171;26160;Manas;;26
67453;67390;Schoenau;;67
55022;55600;Avioth;;55
42267;42190;Saint-Nizier-sous-Charlieu;;42
21270;21160;Flavignerot;;21
65393;65400;Saint-Pastous;;65
83119;83990;Saint-Tropez;;83
57620;57255;Sainte-Marie-aux-Chênes;;57
25511;25290;Rurey;;25
35282;35140;Saint-Jean-sur-Couesnon;;35
21325;21230;Jouey;;21
35151;35550;Lieuron;;35
87111;87150;Oradour-sur-Vayres;;87
80657;80250;Quiry-le-Sec;;80
25442;25160;Oye-et-Pallet;;25
16271;16400;Puymoyen;;16
47189;47350;Montignac-Toupinerie;;47
51228;51800;Élise-Daucourt;;51
26333;26240;Saint-Vallier;;26
7026;7630;Béage;Le;7
64079;64350;Aurions-Idernes;;64
30294;30340;Saint-Privat-des-Vieux;;30
71084;71570;Chânes;;71
2581;2220;Paars;;2
63176;63210;Heume-l'Église;;63
76305;76700;Gonfreville-l'Orcher;;76
21647;21250;Trugny;;21
17425;17120;Semussac;;17
38476;38440;Savas-Mépin;;38
66015;66300;Banyuls-dels-Aspres;;66
2509;2400;Monthiers;;2
49302;49260;Saint-Macaire-du-Bois;;49
14741;14570;Vey;Le;14
89405;89560;Taingy;;89
88240;88600;Herpelmont;;88
2B210;20230;Pero-Casevecchie;;2B
47255;47270;Saint-Martin-de-Beauville;;47
33192;33170;Gradignan;;33
29292;29720;Tréguennec;;29
23123;23700;Mars;Les;23
41081;41100;Faye;;41
54248;54470;Hamonville;;54
2399;2190;Juvincourt-et-Damary;;2
64213;64250;Espelette;;64
78439;78790;Mulcent;;78
50099;50500;Carentan;;50
50602;50110;Tourlaville;;50
44059;44580;Fresnay-en-Retz;;44
65103;65350;Bouilh-Péreuilh;;65
38231;38440;Meyrieu-les-Étangs;;38
12135;12270;Lunac;;12
38362;38960;Saint-Aupre;;38
14491;14310;Parfouru-sur-Odon;;14
21310;21540;Grosbois-en-Montagne;;21
76091;76450;Beuzeville-la-Guérard;;76
22284;22480;Saint-Connan;;22
68096;68130;Franken;;68
59094;59630;Bourbourg;;59
45320;45300;Thignonville;;45
16344;16110;Saint-Projet-Saint-Constant;;16
21415;21510;Minot;;21
67118;67201;Eckbolsheim;;67
71215;71590;Gergy;;71
16199;16600;Magnac-sur-Touvre;;16
45011;45170;Attray;;45
25635;25430;Vyt-lès-Belvoir;;25
24494;24700;Saint-Rémy;;24
43200;43260;Saint-Julien-Chapteuil;;43
23004;23000;Anzême;;23
15127;15500;Molompize;;15
21056;21310;Beire-le-Châtel;;21
83154;83510;Saint-Antonin-du-Var;;83
22268;22550;Ruca;;22
33080;33140;Cadaujac;;33
76440;76220;Molagnies;;76
31261;31390;Lafitte-Vigordane;;31
76484;76350;Oissel;;76
28343;28210;Saint-Laurent-la-Gâtine;;28
57702;57170;Vaxy;;57
43148;43230;Paulhaguet;;43
24214;24300;Javerlhac-et-la-Chapelle-Sai;;24
52484;52300;Suzannecourt;;52
69203;69610;Saint-Genis-l'Argentière;;69
55156;55150;Dombras;;55
67345;67240;Oberhoffen-sur-Moder;;67
52525;52120;Villars-en-Azois;;52
72273;72170;Saint-Christophe-du-Jambet;;72
23231;23290;Saint-Pierre-de-Fursac;;23
7052;7440;Champis;;7
51625;51310;Villeneuve-la-Lionne;;51
33133;33890;Coubeyrac;;33
27587;27290;Saint-Philbert-sur-Risle;;27
29128;29400;Loc-Eguiner;;29
95680;95400;Villiers-le-Bel;;95
58023;58190;Bazoches;;58
31054;31290;Beauteville;;31
74303;74370;Villaz;;74
48137;48000;Saint-Bauzile;;48
65356;65130;Péré;;65
17166;17290;Forges;;17
70103;70280;Bruyère;La;70
37267;37270;Véretz;;37
74275;74290;Talloires;;74
76223;76190;Écalles-Alix;;76
71344;71220;Passy;;71
57748;57905;Wittring;;57
36194;36500;Saint-Genou;;36
51336;51800;Maffrécourt;;51
67555;67310;Zehnacker;;67
12172;12190;Nayrac;Le;12
79160;79170;Lusseray;;79
8378;8310;Saint-Clément-à-Arnes;;8
61512;61210;Yveteaux;Les;61
79126;79360;Fosses;Les;79
24407;24510;Sainte-Foy-de-Longas;;24
89284;89160;Pacy-sur-Armançon;;89
39273;39320;Lains;;39
31489;31380;Saint-Jean-Lherm;;31
17352;17380;Saint-Laurent-de-la-Barrière;;17
22326;22270;Saint-Rieul;;22
31245;31160;Juzet-d'Izaut;;31
33498;33770;Salles;;33
74225;74150;Rumilly;;74
81007;81140;Alos;;81
1313;1280;Prévessin-Moëns;;1
70542;70100;Venère;;70
1100;1510;Cheignieu-la-Balme;;1
90041;90170;Étueffont;;90
71563;71460;Vaux-en-Pré;;71
64490;64780;Saint-Martin-d'Arrossa;;64
19236;19800;Saint-Priest-de-Gimel;;19
67397;67860;Rhinau;;67
58295;58150;Tracy-sur-Loire;;58
62691;62120;Rebecques;;62
86065;86370;Château-Larcher;;86
40099;40500;Fargues;;40
60665;60280;Venette;;60
27520;27450;Saint-Benoît-des-Ombres;;27
91408;91490;Moigny-sur-École;;91
51642;51260;Villiers-aux-Corneilles;;51
54477;54470;Saint-Julien-lès-Gorze;;54
40087;40240;Créon-d'Armagnac;;40
60214;60380;Ernemont-Boutavent;;60
51490;51240;Saint-Jean-sur-Moivre;;51
89397;89110;Sommecaise;;89
45285;45140;Saint-Jean-de-la-Ruelle;;45
79320;79220;Surin;;79
57538;57170;Pettoncourt;;57
89174;89560;Fontenailles;;89
62205;62120;Campagne-lès-Wardrecques;;62
65469;65120;Viey;;65
68376;68270;Wittenheim;;68
14522;14140;Prêtreville;;14
35202;35470;Noë-Blanche;La;35
59185;59176;Écaillon;;59
2327;2590;Foreste;;2
24563;24290;Valojoulx;;24
45298;45750;Saint-Pryvé-Saint-Mesmin;;45
34102;34270;Fontanès;;34
10299;10700;Pouan-les-Vallées;;10
68298;68160;Sainte-Marie-aux-Mines;;68
34276;34270;Saint-Mathieu-de-Tréviers;;34
88037;88120;Basse-sur-le-Rupt;;88
77385;77510;Rebais;;77
44215;44120;Vertou;;44
32192;32400;Lannux;;32
51033;51270;Baizil;Le;51
4180;4330;Saint-Jacques;;4
88056;88500;Bettoncourt;;88
32190;32190;Lannepax;;32
45227;45500;Nevoy;;45
48032;48100;Buisson;Le;48
74265;74230;Serraval;;74
85216;85400;Sainte-Gemme-la-Plaine;;85
28106;28200;Conie-Molitard;;28
37131;37530;Limeray;;37
38539;38390;Vertrieu;;38
2830;2630;Wassigny;;2
68328;68470;Storckensohn;;68
42070;42123;Cordelle;;42
33291;33190;Montagoudin;;33
68276;68500;Rimbachzell;;68
54162;54119;Domgermain;;54
60095;60240;Boury-en-Vexin;;60
38020;38142;Auris;;38
42338;42720;Vougy;;42
8441;8250;Termes;;8
22294;22480;Saint-Gilles-Pligeaux;;22
69133;69390;Millery;;69
52393;52160;Poinsenot;;52
76437;76510;Meulers;;76
37059;37390;Charentilly;;37
9187;9160;Mercenac;;9
17303;17170;Ronde;La;17
65157;65170;Ens;;65
7309;7290;Satillieu;;7
10100;10390;Clérey;;10
31232;31330;Grenade;;31
47264;47800;Saint-Pardoux-Isaac;;47
50203;50470;Glacerie;La;50
38107;38121;Chonas-l'Amballan;;38
7117;7230;Lablachère;;7
42021;42560;Boisset-Saint-Priest;;42
90104;90400;Vézelois;;90
29035;29870;Coat-Méal;;29
77379;77160;Provins;;77
42339;42430;Chausseterre;;42
92071;92330;Sceaux;;92
29057;29940;Forêt-Fouesnant;La;29
9181;9290;Mas-d'Azil;Le;9
62109;62134;Bergueneuse;;62
61439;61410;Saint-Ouen-le-Brisoult;;61
28004;28150;Allonnes;;28
80786;80160;Velennes;;80
57206;57290;Fameck;;57
24094;24380;Chalagnac;;24
80630;80290;Poix-de-Picardie;;80
64537;64470;Trois-Villes;;64
78550;78640;Saint-Germain-de-la-Grange;;78
78057;78270;Bennecourt;;78
17420;17220;Salles-sur-Mer;;17
79174;79500;Melle;;79
43115;43150;Laussonne;;43
3163;3270;Mariol;;3
78621;78190;Trappes;;78
56112;56460;Lizio;;56
46096;46120;Espeyroux;;46
44112;44110;Noyal-sur-Brutz;;44
88430;88140;Saint-Ouen-lès-Parey;;88
19045;19430;Chapelle-Saint-Géraud;La;19
67209;67270;Hohfrankenheim;;67
70121;70400;Champey;;70
67516;67670;Waltenheim-sur-Zorn;;67
71289;71520;Matour;;71
89421;89420;Trévilly;;89
34285;34230;Saint-Pons-de-Mauchiens;;34
72329;72460;Savigné-l'Évêque;;72
71090;71570;Chapelle-de-Guinchay;La;71
1046;1290;Biziat;;1
45210;45230;Montbouy;;45
12031;12390;Bournazel;;12
18266;18160;Touchay;;18
60678;60175;Villeneuve-les-Sablons;;60
31465;31110;Saccourvielle;;31
50618;50330;Varouville;;50
3225;3370;Saint-Désiré;;3
9318;9250;Unac;;9
1247;1410;Mijoux;;1
